,date,country,area,mtu,price(eur/mwh)
20,08.12.2022,Greece,BZN GR,20:00 - 21:00,439.36
21,08.12.2022,Greece,BZN GR,21:00 - 22:00,349.97
22,08.12.2022,Greece,BZN GR,22:00 - 23:00,316.61
23,08.12.2022,Greece,BZN GR,23:00 - 00:00,247.05
0,08.12.2022,Hungary,BZN HU,00:00 - 01:00,271.08
1,08.12.2022,Hungary,BZN HU,01:00 - 02:00,263.99
2,08.12.2022,Hungary,BZN HU,02:00 - 03:00,252.12
3,08.12.2022,Hungary,BZN HU,03:00 - 04:00,247.36
4,08.12.2022,Hungary,BZN HU,04:00 - 05:00,268.54
5,08.12.2022,Hungary,BZN HU,05:00 - 06:00,300.31
6,08.12.2022,Hungary,BZN HU,06:00 - 07:00,331.52
7,08.12.2022,Hungary,BZN HU,07:00 - 08:00,412.03
8,08.12.2022,Hungary,BZN HU,08:00 - 09:00,449.44
9,08.12.2022,Hungary,BZN HU,09:00 - 10:00,455.89
10,08.12.2022,Hungary,BZN HU,10:00 - 11:00,449.56
11,08.12.2022,Hungary,BZN HU,11:00 - 12:00,449.6
12,08.12.2022,Hungary,BZN HU,12:00 - 13:00,447.99
13,08.12.2022,Hungary,BZN HU,13:00 - 14:00,447.76
14,08.12.2022,Hungary,BZN HU,14:00 - 15:00,454.01
15,08.12.2022,Hungary,BZN HU,15:00 - 16:00,456.99
16,08.12.2022,Hungary,BZN HU,16:00 - 17:00,462.92
17,08.12.2022,Hungary,BZN HU,17:00 - 18:00,498.21
18,08.12.2022,Hungary,BZN HU,18:00 - 19:00,468.1
19,08.12.2022,Hungary,BZN HU,19:00 - 20:00,463.59
20,08.12.2022,Hungary,BZN HU,20:00 - 21:00,438.99
21,08.12.2022,Hungary,BZN HU,21:00 - 22:00,352.98
22,08.12.2022,Hungary,BZN HU,22:00 - 23:00,319.72
23,08.12.2022,Hungary,BZN HU,23:00 - 00:00,272.68
0,08.12.2022,Ireland,BZN IE(SEM),00:00 - 01:00,364.38
1,08.12.2022,Ireland,BZN IE(SEM),01:00 - 02:00,350.53
2,08.12.2022,Ireland,BZN IE(SEM),02:00 - 03:00,347.33
3,08.12.2022,Ireland,BZN IE(SEM),03:00 - 04:00,340.0
4,08.12.2022,Ireland,BZN IE(SEM),04:00 - 05:00,334.0
5,08.12.2022,Ireland,BZN IE(SEM),05:00 - 06:00,326.97
6,08.12.2022,Ireland,BZN IE(SEM),06:00 - 07:00,326.97
7,08.12.2022,Ireland,BZN IE(SEM),07:00 - 08:00,350.53
8,08.12.2022,Ireland,BZN IE(SEM),08:00 - 09:00,405.83
9,08.12.2022,Ireland,BZN IE(SEM),09:00 - 10:00,439.0
10,08.12.2022,Ireland,BZN IE(SEM),10:00 - 11:00,457.1
11,08.12.2022,Ireland,BZN IE(SEM),11:00 - 12:00,448.0
12,08.12.2022,Ireland,BZN IE(SEM),12:00 - 13:00,426.0
13,08.12.2022,Ireland,BZN IE(SEM),13:00 - 14:00,430.0
14,08.12.2022,Ireland,BZN IE(SEM),14:00 - 15:00,425.0
15,08.12.2022,Ireland,BZN IE(SEM),15:00 - 16:00,424.38
16,08.12.2022,Ireland,BZN IE(SEM),16:00 - 17:00,449.0
17,08.12.2022,Ireland,BZN IE(SEM),17:00 - 18:00,545.0
18,08.12.2022,Ireland,BZN IE(SEM),18:00 - 19:00,581.07
19,08.12.2022,Ireland,BZN IE(SEM),19:00 - 20:00,531.82
20,08.12.2022,Ireland,BZN IE(SEM),20:00 - 21:00,467.0
21,08.12.2022,Ireland,BZN IE(SEM),21:00 - 22:00,408.15
22,08.12.2022,Ireland,BZN IE(SEM),22:00 - 23:00,370.1
23,08.12.2022,Ireland,BZN IE(SEM),23:00 - 00:00,335.06
0,08.12.2022,Italy,BZN IT-Brindisi,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-Brindisi,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-Brindisi,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-Brindisi,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-Brindisi,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-Brindisi,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-Brindisi,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-Brindisi,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-Brindisi,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-Brindisi,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-Brindisi,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-Brindisi,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-Brindisi,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-Brindisi,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-Brindisi,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-Brindisi,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-Brindisi,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-Brindisi,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-Brindisi,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-Brindisi,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-Brindisi,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-Brindisi,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-Brindisi,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-Brindisi,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-Calabria,00:00 - 01:00,342.29
1,08.12.2022,Italy,BZN IT-Calabria,01:00 - 02:00,329.19
2,08.12.2022,Italy,BZN IT-Calabria,02:00 - 03:00,322.35
3,08.12.2022,Italy,BZN IT-Calabria,03:00 - 04:00,304.66
4,08.12.2022,Italy,BZN IT-Calabria,04:00 - 05:00,296.35
5,08.12.2022,Italy,BZN IT-Calabria,05:00 - 06:00,304.8
6,08.12.2022,Italy,BZN IT-Calabria,06:00 - 07:00,332.16
7,08.12.2022,Italy,BZN IT-Calabria,07:00 - 08:00,354.92
8,08.12.2022,Italy,BZN IT-Calabria,08:00 - 09:00,359.71
9,08.12.2022,Italy,BZN IT-Calabria,09:00 - 10:00,329.19
10,08.12.2022,Italy,BZN IT-Calabria,10:00 - 11:00,323.89
11,08.12.2022,Italy,BZN IT-Calabria,11:00 - 12:00,305.5
12,08.12.2022,Italy,BZN IT-Calabria,12:00 - 13:00,305.5
13,08.12.2022,Italy,BZN IT-Calabria,13:00 - 14:00,318.57
14,08.12.2022,Italy,BZN IT-Calabria,14:00 - 15:00,323.89
15,08.12.2022,Italy,BZN IT-Calabria,15:00 - 16:00,355.63
16,08.12.2022,Italy,BZN IT-Calabria,16:00 - 17:00,426.61
17,08.12.2022,Italy,BZN IT-Calabria,17:00 - 18:00,426.61
18,08.12.2022,Italy,BZN IT-Calabria,18:00 - 19:00,426.61
19,08.12.2022,Italy,BZN IT-Calabria,19:00 - 20:00,426.61
20,08.12.2022,Italy,BZN IT-Calabria,20:00 - 21:00,426.61
21,08.12.2022,Italy,BZN IT-Calabria,21:00 - 22:00,349.97
22,08.12.2022,Italy,BZN IT-Calabria,22:00 - 23:00,323.89
23,08.12.2022,Italy,BZN IT-Calabria,23:00 - 00:00,323.89
0,08.12.2022,Italy,BZN IT-Centre-North,00:00 - 01:00,342.29
1,08.12.2022,Italy,BZN IT-Centre-North,01:00 - 02:00,331.11
2,08.12.2022,Italy,BZN IT-Centre-North,02:00 - 03:00,322.35
3,08.12.2022,Italy,BZN IT-Centre-North,03:00 - 04:00,304.66
4,08.12.2022,Italy,BZN IT-Centre-North,04:00 - 05:00,296.35
5,08.12.2022,Italy,BZN IT-Centre-North,05:00 - 06:00,304.8
6,08.12.2022,Italy,BZN IT-Centre-North,06:00 - 07:00,337.38
7,08.12.2022,Italy,BZN IT-Centre-North,07:00 - 08:00,354.92
8,08.12.2022,Italy,BZN IT-Centre-North,08:00 - 09:00,359.71
9,08.12.2022,Italy,BZN IT-Centre-North,09:00 - 10:00,359.49
10,08.12.2022,Italy,BZN IT-Centre-North,10:00 - 11:00,351.93
11,08.12.2022,Italy,BZN IT-Centre-North,11:00 - 12:00,353.01
12,08.12.2022,Italy,BZN IT-Centre-North,12:00 - 13:00,350.0
13,08.12.2022,Italy,BZN IT-Centre-North,13:00 - 14:00,347.95
14,08.12.2022,Italy,BZN IT-Centre-North,14:00 - 15:00,352.07
15,08.12.2022,Italy,BZN IT-Centre-North,15:00 - 16:00,373.19
16,08.12.2022,Italy,BZN IT-Centre-North,16:00 - 17:00,450.0
17,08.12.2022,Italy,BZN IT-Centre-North,17:00 - 18:00,487.0
18,08.12.2022,Italy,BZN IT-Centre-North,18:00 - 19:00,471.89
19,08.12.2022,Italy,BZN IT-Centre-North,19:00 - 20:00,465.36
20,08.12.2022,Italy,BZN IT-Centre-North,20:00 - 21:00,441.16
21,08.12.2022,Italy,BZN IT-Centre-North,21:00 - 22:00,368.49
22,08.12.2022,Italy,BZN IT-Centre-North,22:00 - 23:00,342.29
23,08.12.2022,Italy,BZN IT-Centre-North,23:00 - 00:00,354.29
0,08.12.2022,Italy,BZN IT-Centre-South,00:00 - 01:00,342.29
1,08.12.2022,Italy,BZN IT-Centre-South,01:00 - 02:00,329.19
2,08.12.2022,Italy,BZN IT-Centre-South,02:00 - 03:00,322.35
3,08.12.2022,Italy,BZN IT-Centre-South,03:00 - 04:00,304.66
4,08.12.2022,Italy,BZN IT-Centre-South,04:00 - 05:00,296.35
5,08.12.2022,Italy,BZN IT-Centre-South,05:00 - 06:00,304.8
6,08.12.2022,Italy,BZN IT-Centre-South,06:00 - 07:00,332.16
7,08.12.2022,Italy,BZN IT-Centre-South,07:00 - 08:00,354.92
8,08.12.2022,Italy,BZN IT-Centre-South,08:00 - 09:00,359.71
9,08.12.2022,Italy,BZN IT-Centre-South,09:00 - 10:00,355.63
10,08.12.2022,Italy,BZN IT-Centre-South,10:00 - 11:00,340.0
11,08.12.2022,Italy,BZN IT-Centre-South,11:00 - 12:00,320.0
12,08.12.2022,Italy,BZN IT-Centre-South,12:00 - 13:00,320.0
13,08.12.2022,Italy,BZN IT-Centre-South,13:00 - 14:00,320.0
14,08.12.2022,Italy,BZN IT-Centre-South,14:00 - 15:00,323.89
15,08.12.2022,Italy,BZN IT-Centre-South,15:00 - 16:00,355.63
16,08.12.2022,Italy,BZN IT-Centre-South,16:00 - 17:00,439.99
17,08.12.2022,Italy,BZN IT-Centre-South,17:00 - 18:00,487.0
18,08.12.2022,Italy,BZN IT-Centre-South,18:00 - 19:00,468.76
19,08.12.2022,Italy,BZN IT-Centre-South,19:00 - 20:00,464.26
20,08.12.2022,Italy,BZN IT-Centre-South,20:00 - 21:00,441.16
21,08.12.2022,Italy,BZN IT-Centre-South,21:00 - 22:00,368.49
22,08.12.2022,Italy,BZN IT-Centre-South,22:00 - 23:00,342.29
23,08.12.2022,Italy,BZN IT-Centre-South,23:00 - 00:00,323.89
0,08.12.2022,Italy,BZN IT-Foggia,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-Foggia,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-Foggia,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-Foggia,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-Foggia,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-Foggia,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-Foggia,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-Foggia,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-Foggia,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-Foggia,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-Foggia,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-Foggia,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-Foggia,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-Foggia,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-Foggia,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-Foggia,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-Foggia,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-Foggia,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-Foggia,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-Foggia,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-Foggia,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-Foggia,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-Foggia,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-Foggia,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-GR,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-GR,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-GR,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-GR,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-GR,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-GR,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-GR,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-GR,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-GR,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-GR,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-GR,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-GR,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-GR,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-GR,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-GR,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-GR,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-GR,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-GR,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-GR,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-GR,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-GR,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-GR,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-GR,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-GR,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-North,00:00 - 01:00,342.29
1,08.12.2022,Italy,BZN IT-North,01:00 - 02:00,331.11
2,08.12.2022,Italy,BZN IT-North,02:00 - 03:00,322.35
3,08.12.2022,Italy,BZN IT-North,03:00 - 04:00,304.66
4,08.12.2022,Italy,BZN IT-North,04:00 - 05:00,296.35
5,08.12.2022,Italy,BZN IT-North,05:00 - 06:00,304.8
6,08.12.2022,Italy,BZN IT-North,06:00 - 07:00,337.38
7,08.12.2022,Italy,BZN IT-North,07:00 - 08:00,354.92
8,08.12.2022,Italy,BZN IT-North,08:00 - 09:00,359.71
9,08.12.2022,Italy,BZN IT-North,09:00 - 10:00,359.49
10,08.12.2022,Italy,BZN IT-North,10:00 - 11:00,351.93
11,08.12.2022,Italy,BZN IT-North,11:00 - 12:00,353.01
12,08.12.2022,Italy,BZN IT-North,12:00 - 13:00,350.0
13,08.12.2022,Italy,BZN IT-North,13:00 - 14:00,347.95
14,08.12.2022,Italy,BZN IT-North,14:00 - 15:00,352.07
15,08.12.2022,Italy,BZN IT-North,15:00 - 16:00,373.19
16,08.12.2022,Italy,BZN IT-North,16:00 - 17:00,450.0
17,08.12.2022,Italy,BZN IT-North,17:00 - 18:00,487.0
18,08.12.2022,Italy,BZN IT-North,18:00 - 19:00,471.89
19,08.12.2022,Italy,BZN IT-North,19:00 - 20:00,465.36
20,08.12.2022,Italy,BZN IT-North,20:00 - 21:00,441.16
21,08.12.2022,Italy,BZN IT-North,21:00 - 22:00,368.49
22,08.12.2022,Italy,BZN IT-North,22:00 - 23:00,342.29
23,08.12.2022,Italy,BZN IT-North,23:00 - 00:00,354.29
0,08.12.2022,Italy,BZN IT-North-AT,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-North-AT,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-North-AT,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-North-AT,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-North-AT,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-North-AT,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-North-AT,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-North-AT,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-North-AT,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-North-AT,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-North-AT,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-North-AT,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-North-AT,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-North-AT,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-North-AT,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-North-AT,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-North-AT,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-North-AT,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-North-AT,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-North-AT,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-North-AT,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-North-AT,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-North-AT,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-North-AT,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-North-CH,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-North-CH,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-North-CH,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-North-CH,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-North-CH,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-North-CH,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-North-CH,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-North-CH,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-North-CH,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-North-CH,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-North-CH,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-North-CH,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-North-CH,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-North-CH,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-North-CH,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-North-CH,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-North-CH,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-North-CH,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-North-CH,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-North-CH,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-North-CH,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-North-CH,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-North-CH,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-North-CH,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-North-FR,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-North-FR,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-North-FR,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-North-FR,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-North-FR,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-North-FR,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-North-FR,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-North-FR,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-North-FR,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-North-FR,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-North-FR,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-North-FR,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-North-FR,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-North-FR,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-North-FR,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-North-FR,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-North-FR,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-North-FR,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-North-FR,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-North-FR,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-North-FR,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-North-FR,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-North-FR,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-North-FR,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-North-SI,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-North-SI,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-North-SI,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-North-SI,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-North-SI,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-North-SI,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-North-SI,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-North-SI,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-North-SI,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-North-SI,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-North-SI,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-North-SI,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-North-SI,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-North-SI,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-North-SI,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-North-SI,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-North-SI,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-North-SI,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-North-SI,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-North-SI,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-North-SI,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-North-SI,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-North-SI,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-North-SI,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-Priolo,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-Priolo,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-Priolo,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-Priolo,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-Priolo,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-Priolo,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-Priolo,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-Priolo,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-Priolo,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-Priolo,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-Priolo,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-Priolo,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-Priolo,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-Priolo,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-Priolo,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-Priolo,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-Priolo,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-Priolo,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-Priolo,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-Priolo,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-Priolo,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-Priolo,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-Priolo,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-Priolo,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-Rossano,00:00 - 01:00,
1,08.12.2022,Italy,BZN IT-Rossano,01:00 - 02:00,
2,08.12.2022,Italy,BZN IT-Rossano,02:00 - 03:00,
3,08.12.2022,Italy,BZN IT-Rossano,03:00 - 04:00,
4,08.12.2022,Italy,BZN IT-Rossano,04:00 - 05:00,
5,08.12.2022,Italy,BZN IT-Rossano,05:00 - 06:00,
6,08.12.2022,Italy,BZN IT-Rossano,06:00 - 07:00,
7,08.12.2022,Italy,BZN IT-Rossano,07:00 - 08:00,
8,08.12.2022,Italy,BZN IT-Rossano,08:00 - 09:00,
9,08.12.2022,Italy,BZN IT-Rossano,09:00 - 10:00,
10,08.12.2022,Italy,BZN IT-Rossano,10:00 - 11:00,
11,08.12.2022,Italy,BZN IT-Rossano,11:00 - 12:00,
12,08.12.2022,Italy,BZN IT-Rossano,12:00 - 13:00,
13,08.12.2022,Italy,BZN IT-Rossano,13:00 - 14:00,
14,08.12.2022,Italy,BZN IT-Rossano,14:00 - 15:00,
15,08.12.2022,Italy,BZN IT-Rossano,15:00 - 16:00,
16,08.12.2022,Italy,BZN IT-Rossano,16:00 - 17:00,
17,08.12.2022,Italy,BZN IT-Rossano,17:00 - 18:00,
18,08.12.2022,Italy,BZN IT-Rossano,18:00 - 19:00,
19,08.12.2022,Italy,BZN IT-Rossano,19:00 - 20:00,
20,08.12.2022,Italy,BZN IT-Rossano,20:00 - 21:00,
21,08.12.2022,Italy,BZN IT-Rossano,21:00 - 22:00,
22,08.12.2022,Italy,BZN IT-Rossano,22:00 - 23:00,
23,08.12.2022,Italy,BZN IT-Rossano,23:00 - 00:00,
0,08.12.2022,Italy,BZN IT-SACOAC,00:00 - 01:00,342.29
1,08.12.2022,Italy,BZN IT-SACOAC,01:00 - 02:00,329.19
2,08.12.2022,Italy,BZN IT-SACOAC,02:00 - 03:00,322.35
3,08.12.2022,Italy,BZN IT-SACOAC,03:00 - 04:00,304.66
4,08.12.2022,Italy,BZN IT-SACOAC,04:00 - 05:00,296.35
5,08.12.2022,Italy,BZN IT-SACOAC,05:00 - 06:00,304.8
6,08.12.2022,Italy,BZN IT-SACOAC,06:00 - 07:00,332.16
7,08.12.2022,Italy,BZN IT-SACOAC,07:00 - 08:00,354.92
8,08.12.2022,Italy,BZN IT-SACOAC,08:00 - 09:00,359.71
9,08.12.2022,Italy,BZN IT-SACOAC,09:00 - 10:00,355.63
10,08.12.2022,Italy,BZN IT-SACOAC,10:00 - 11:00,340.0
11,08.12.2022,Italy,BZN IT-SACOAC,11:00 - 12:00,320.0
12,08.12.2022,Italy,BZN IT-SACOAC,12:00 - 13:00,320.0
13,08.12.2022,Italy,BZN IT-SACOAC,13:00 - 14:00,320.0
14,08.12.2022,Italy,BZN IT-SACOAC,14:00 - 15:00,323.89
15,08.12.2022,Italy,BZN IT-SACOAC,15:00 - 16:00,355.63
16,08.12.2022,Italy,BZN IT-SACOAC,16:00 - 17:00,439.99
17,08.12.2022,Italy,BZN IT-SACOAC,17:00 - 18:00,487.0
18,08.12.2022,Italy,BZN IT-SACOAC,18:00 - 19:00,468.76
19,08.12.2022,Italy,BZN IT-SACOAC,19:00 - 20:00,464.26
20,08.12.2022,Italy,BZN IT-SACOAC,20:00 - 21:00,441.16
21,08.12.2022,Italy,BZN IT-SACOAC,21:00 - 22:00,368.49
22,08.12.2022,Italy,BZN IT-SACOAC,22:00 - 23:00,342.29
23,08.12.2022,Italy,BZN IT-SACOAC,23:00 - 00:00,323.89
