,date,country,area,mtu,price(currency/mwh),price(eur/mwh)
22,21.12.2022,Bulgaria,BZN BG,22:00 - 23:00,176.19
23,21.12.2022,Bulgaria,BZN BG,23:00 - 00:00,147.95
0,21.12.2022,Croatia,BZN HR,00:00 - 01:00,179.48
1,21.12.2022,Croatia,BZN HR,01:00 - 02:00,175.07
2,21.12.2022,Croatia,BZN HR,02:00 - 03:00,176.95
3,21.12.2022,Croatia,BZN HR,03:00 - 04:00,167.93
4,21.12.2022,Croatia,BZN HR,04:00 - 05:00,168.96
5,21.12.2022,Croatia,BZN HR,05:00 - 06:00,180.0
6,21.12.2022,Croatia,BZN HR,06:00 - 07:00,235.53
7,21.12.2022,Croatia,BZN HR,07:00 - 08:00,266.69
8,21.12.2022,Croatia,BZN HR,08:00 - 09:00,273.0
9,21.12.2022,Croatia,BZN HR,09:00 - 10:00,269.07
10,21.12.2022,Croatia,BZN HR,10:00 - 11:00,251.78
11,21.12.2022,Croatia,BZN HR,11:00 - 12:00,256.23
12,21.12.2022,Croatia,BZN HR,12:00 - 13:00,253.84
13,21.12.2022,Croatia,BZN HR,13:00 - 14:00,252.22
14,21.12.2022,Croatia,BZN HR,14:00 - 15:00,260.12
15,21.12.2022,Croatia,BZN HR,15:00 - 16:00,272.7
16,21.12.2022,Croatia,BZN HR,16:00 - 17:00,288.88
17,21.12.2022,Croatia,BZN HR,17:00 - 18:00,261.81
18,21.12.2022,Croatia,BZN HR,18:00 - 19:00,253.05
19,21.12.2022,Croatia,BZN HR,19:00 - 20:00,237.43
20,21.12.2022,Croatia,BZN HR,20:00 - 21:00,215.03
21,21.12.2022,Croatia,BZN HR,21:00 - 22:00,190.01
22,21.12.2022,Croatia,BZN HR,22:00 - 23:00,178.16
23,21.12.2022,Croatia,BZN HR,23:00 - 00:00,150.67
0,21.12.2022,Cyprus,BZN CY,00:00 - 01:00,
1,21.12.2022,Cyprus,BZN CY,01:00 - 02:00,
2,21.12.2022,Cyprus,BZN CY,02:00 - 03:00,
3,21.12.2022,Cyprus,BZN CY,03:00 - 04:00,
4,21.12.2022,Cyprus,BZN CY,04:00 - 05:00,
5,21.12.2022,Cyprus,BZN CY,05:00 - 06:00,
6,21.12.2022,Cyprus,BZN CY,06:00 - 07:00,
7,21.12.2022,Cyprus,BZN CY,07:00 - 08:00,
8,21.12.2022,Cyprus,BZN CY,08:00 - 09:00,
9,21.12.2022,Cyprus,BZN CY,09:00 - 10:00,
10,21.12.2022,Cyprus,BZN CY,10:00 - 11:00,
11,21.12.2022,Cyprus,BZN CY,11:00 - 12:00,
12,21.12.2022,Cyprus,BZN CY,12:00 - 13:00,
13,21.12.2022,Cyprus,BZN CY,13:00 - 14:00,
14,21.12.2022,Cyprus,BZN CY,14:00 - 15:00,
15,21.12.2022,Cyprus,BZN CY,15:00 - 16:00,
16,21.12.2022,Cyprus,BZN CY,16:00 - 17:00,
17,21.12.2022,Cyprus,BZN CY,17:00 - 18:00,
18,21.12.2022,Cyprus,BZN CY,18:00 - 19:00,
19,21.12.2022,Cyprus,BZN CY,19:00 - 20:00,
20,21.12.2022,Cyprus,BZN CY,20:00 - 21:00,
21,21.12.2022,Cyprus,BZN CY,21:00 - 22:00,
22,21.12.2022,Cyprus,BZN CY,22:00 - 23:00,
23,21.12.2022,Cyprus,BZN CY,23:00 - 00:00,
0,21.12.2022,Czech Rep.,BZN CZ,00:00 - 01:00,174.46
1,21.12.2022,Czech Rep.,BZN CZ,01:00 - 02:00,175.27
2,21.12.2022,Czech Rep.,BZN CZ,02:00 - 03:00,180.54
3,21.12.2022,Czech Rep.,BZN CZ,03:00 - 04:00,167.93
4,21.12.2022,Czech Rep.,BZN CZ,04:00 - 05:00,168.96
5,21.12.2022,Czech Rep.,BZN CZ,05:00 - 06:00,180.0
6,21.12.2022,Czech Rep.,BZN CZ,06:00 - 07:00,227.88
7,21.12.2022,Czech Rep.,BZN CZ,07:00 - 08:00,257.42
8,21.12.2022,Czech Rep.,BZN CZ,08:00 - 09:00,273.0
9,21.12.2022,Czech Rep.,BZN CZ,09:00 - 10:00,269.84
10,21.12.2022,Czech Rep.,BZN CZ,10:00 - 11:00,251.93
11,21.12.2022,Czech Rep.,BZN CZ,11:00 - 12:00,248.24
12,21.12.2022,Czech Rep.,BZN CZ,12:00 - 13:00,238.96
13,21.12.2022,Czech Rep.,BZN CZ,13:00 - 14:00,237.78
14,21.12.2022,Czech Rep.,BZN CZ,14:00 - 15:00,245.0
15,21.12.2022,Czech Rep.,BZN CZ,15:00 - 16:00,240.91
16,21.12.2022,Czech Rep.,BZN CZ,16:00 - 17:00,237.47
17,21.12.2022,Czech Rep.,BZN CZ,17:00 - 18:00,251.8
18,21.12.2022,Czech Rep.,BZN CZ,18:00 - 19:00,240.67
19,21.12.2022,Czech Rep.,BZN CZ,19:00 - 20:00,231.87
20,21.12.2022,Czech Rep.,BZN CZ,20:00 - 21:00,212.92
21,21.12.2022,Czech Rep.,BZN CZ,21:00 - 22:00,189.13
22,21.12.2022,Czech Rep.,BZN CZ,22:00 - 23:00,170.58
23,21.12.2022,Czech Rep.,BZN CZ,23:00 - 00:00,135.7
0,21.12.2022,Czech Rep.,BZN CZ-DE-SK,00:00 - 01:00,
1,21.12.2022,Czech Rep.,BZN CZ-DE-SK,01:00 - 02:00,
2,21.12.2022,Czech Rep.,BZN CZ-DE-SK,02:00 - 03:00,
3,21.12.2022,Czech Rep.,BZN CZ-DE-SK,03:00 - 04:00,
4,21.12.2022,Czech Rep.,BZN CZ-DE-SK,04:00 - 05:00,
5,21.12.2022,Czech Rep.,BZN CZ-DE-SK,05:00 - 06:00,
6,21.12.2022,Czech Rep.,BZN CZ-DE-SK,06:00 - 07:00,
7,21.12.2022,Czech Rep.,BZN CZ-DE-SK,07:00 - 08:00,
8,21.12.2022,Czech Rep.,BZN CZ-DE-SK,08:00 - 09:00,
9,21.12.2022,Czech Rep.,BZN CZ-DE-SK,09:00 - 10:00,
10,21.12.2022,Czech Rep.,BZN CZ-DE-SK,10:00 - 11:00,
11,21.12.2022,Czech Rep.,BZN CZ-DE-SK,11:00 - 12:00,
12,21.12.2022,Czech Rep.,BZN CZ-DE-SK,12:00 - 13:00,
13,21.12.2022,Czech Rep.,BZN CZ-DE-SK,13:00 - 14:00,
14,21.12.2022,Czech Rep.,BZN CZ-DE-SK,14:00 - 15:00,
15,21.12.2022,Czech Rep.,BZN CZ-DE-SK,15:00 - 16:00,
16,21.12.2022,Czech Rep.,BZN CZ-DE-SK,16:00 - 17:00,
17,21.12.2022,Czech Rep.,BZN CZ-DE-SK,17:00 - 18:00,
18,21.12.2022,Czech Rep.,BZN CZ-DE-SK,18:00 - 19:00,
19,21.12.2022,Czech Rep.,BZN CZ-DE-SK,19:00 - 20:00,
20,21.12.2022,Czech Rep.,BZN CZ-DE-SK,20:00 - 21:00,
21,21.12.2022,Czech Rep.,BZN CZ-DE-SK,21:00 - 22:00,
22,21.12.2022,Czech Rep.,BZN CZ-DE-SK,22:00 - 23:00,
23,21.12.2022,Czech Rep.,BZN CZ-DE-SK,23:00 - 00:00,
0,21.12.2022,Denmark,BZN DK1,00:00 - 01:00,182.11
1,21.12.2022,Denmark,BZN DK1,01:00 - 02:00,174.76
2,21.12.2022,Denmark,BZN DK1,02:00 - 03:00,178.93
3,21.12.2022,Denmark,BZN DK1,03:00 - 04:00,167.93
4,21.12.2022,Denmark,BZN DK1,04:00 - 05:00,168.96
5,21.12.2022,Denmark,BZN DK1,05:00 - 06:00,180.0
6,21.12.2022,Denmark,BZN DK1,06:00 - 07:00,218.57
7,21.12.2022,Denmark,BZN DK1,07:00 - 08:00,253.16
8,21.12.2022,Denmark,BZN DK1,08:00 - 09:00,273.0
9,21.12.2022,Denmark,BZN DK1,09:00 - 10:00,269.84
10,21.12.2022,Denmark,BZN DK1,10:00 - 11:00,251.71
11,21.12.2022,Denmark,BZN DK1,11:00 - 12:00,247.87
12,21.12.2022,Denmark,BZN DK1,12:00 - 13:00,238.45
13,21.12.2022,Denmark,BZN DK1,13:00 - 14:00,232.89
14,21.12.2022,Denmark,BZN DK1,14:00 - 15:00,240.98
15,21.12.2022,Denmark,BZN DK1,15:00 - 16:00,228.96
16,21.12.2022,Denmark,BZN DK1,16:00 - 17:00,224.79
17,21.12.2022,Denmark,BZN DK1,17:00 - 18:00,246.01
18,21.12.2022,Denmark,BZN DK1,18:00 - 19:00,234.99
19,21.12.2022,Denmark,BZN DK1,19:00 - 20:00,225.81
20,21.12.2022,Denmark,BZN DK1,20:00 - 21:00,211.19
21,21.12.2022,Denmark,BZN DK1,21:00 - 22:00,187.91
22,21.12.2022,Denmark,BZN DK1,22:00 - 23:00,170.58
23,21.12.2022,Denmark,BZN DK1,23:00 - 00:00,140.09
0,21.12.2022,Denmark,BZN DK2,00:00 - 01:00,182.11
1,21.12.2022,Denmark,BZN DK2,01:00 - 02:00,174.76
2,21.12.2022,Denmark,BZN DK2,02:00 - 03:00,178.93
3,21.12.2022,Denmark,BZN DK2,03:00 - 04:00,167.93
4,21.12.2022,Denmark,BZN DK2,04:00 - 05:00,168.96
5,21.12.2022,Denmark,BZN DK2,05:00 - 06:00,180.0
6,21.12.2022,Denmark,BZN DK2,06:00 - 07:00,218.57
7,21.12.2022,Denmark,BZN DK2,07:00 - 08:00,253.16
8,21.12.2022,Denmark,BZN DK2,08:00 - 09:00,273.0
9,21.12.2022,Denmark,BZN DK2,09:00 - 10:00,269.84
10,21.12.2022,Denmark,BZN DK2,10:00 - 11:00,251.71
11,21.12.2022,Denmark,BZN DK2,11:00 - 12:00,248.24
12,21.12.2022,Denmark,BZN DK2,12:00 - 13:00,238.96
13,21.12.2022,Denmark,BZN DK2,13:00 - 14:00,232.89
14,21.12.2022,Denmark,BZN DK2,14:00 - 15:00,241.02
15,21.12.2022,Denmark,BZN DK2,15:00 - 16:00,228.96
16,21.12.2022,Denmark,BZN DK2,16:00 - 17:00,224.79
17,21.12.2022,Denmark,BZN DK2,17:00 - 18:00,246.01
18,21.12.2022,Denmark,BZN DK2,18:00 - 19:00,234.99
19,21.12.2022,Denmark,BZN DK2,19:00 - 20:00,225.81
20,21.12.2022,Denmark,BZN DK2,20:00 - 21:00,211.19
21,21.12.2022,Denmark,BZN DK2,21:00 - 22:00,187.91
22,21.12.2022,Denmark,BZN DK2,22:00 - 23:00,170.58
23,21.12.2022,Denmark,BZN DK2,23:00 - 00:00,140.09
0,21.12.2022,Estonia,BZN EE,00:00 - 01:00,177.74
1,21.12.2022,Estonia,BZN EE,01:00 - 02:00,174.76
2,21.12.2022,Estonia,BZN EE,02:00 - 03:00,174.64
3,21.12.2022,Estonia,BZN EE,03:00 - 04:00,167.93
4,21.12.2022,Estonia,BZN EE,04:00 - 05:00,168.96
5,21.12.2022,Estonia,BZN EE,05:00 - 06:00,180.0
6,21.12.2022,Estonia,BZN EE,06:00 - 07:00,273.63
7,21.12.2022,Estonia,BZN EE,07:00 - 08:00,304.19
8,21.12.2022,Estonia,BZN EE,08:00 - 09:00,299.27
9,21.12.2022,Estonia,BZN EE,09:00 - 10:00,299.99
10,21.12.2022,Estonia,BZN EE,10:00 - 11:00,300.0
11,21.12.2022,Estonia,BZN EE,11:00 - 12:00,300.0
12,21.12.2022,Estonia,BZN EE,12:00 - 13:00,300.09
13,21.12.2022,Estonia,BZN EE,13:00 - 14:00,299.99
14,21.12.2022,Estonia,BZN EE,14:00 - 15:00,299.99
15,21.12.2022,Estonia,BZN EE,15:00 - 16:00,301.7
16,21.12.2022,Estonia,BZN EE,16:00 - 17:00,300.0
17,21.12.2022,Estonia,BZN EE,17:00 - 18:00,288.22
18,21.12.2022,Estonia,BZN EE,18:00 - 19:00,243.52
19,21.12.2022,Estonia,BZN EE,19:00 - 20:00,232.48
20,21.12.2022,Estonia,BZN EE,20:00 - 21:00,211.19
21,21.12.2022,Estonia,BZN EE,21:00 - 22:00,188.79
22,21.12.2022,Estonia,BZN EE,22:00 - 23:00,171.0
23,21.12.2022,Estonia,BZN EE,23:00 - 00:00,140.09
0,21.12.2022,Finland,BZN FI,00:00 - 01:00,177.74
1,21.12.2022,Finland,BZN FI,01:00 - 02:00,174.76
2,21.12.2022,Finland,BZN FI,02:00 - 03:00,174.64
3,21.12.2022,Finland,BZN FI,03:00 - 04:00,167.93
4,21.12.2022,Finland,BZN FI,04:00 - 05:00,168.96
5,21.12.2022,Finland,BZN FI,05:00 - 06:00,180.0
6,21.12.2022,Finland,BZN FI,06:00 - 07:00,273.63
7,21.12.2022,Finland,BZN FI,07:00 - 08:00,304.19
8,21.12.2022,Finland,BZN FI,08:00 - 09:00,299.27
9,21.12.2022,Finland,BZN FI,09:00 - 10:00,299.99
10,21.12.2022,Finland,BZN FI,10:00 - 11:00,300.0
11,21.12.2022,Finland,BZN FI,11:00 - 12:00,300.0
12,21.12.2022,Finland,BZN FI,12:00 - 13:00,300.09
13,21.12.2022,Finland,BZN FI,13:00 - 14:00,299.99
14,21.12.2022,Finland,BZN FI,14:00 - 15:00,299.99
15,21.12.2022,Finland,BZN FI,15:00 - 16:00,301.7
16,21.12.2022,Finland,BZN FI,16:00 - 17:00,300.0
17,21.12.2022,Finland,BZN FI,17:00 - 18:00,288.22
18,21.12.2022,Finland,BZN FI,18:00 - 19:00,243.52
19,21.12.2022,Finland,BZN FI,19:00 - 20:00,232.48
20,21.12.2022,Finland,BZN FI,20:00 - 21:00,211.19
21,21.12.2022,Finland,BZN FI,21:00 - 22:00,188.79
22,21.12.2022,Finland,BZN FI,22:00 - 23:00,171.0
23,21.12.2022,Finland,BZN FI,23:00 - 00:00,140.09
0,21.12.2022,France,BZN FR,00:00 - 01:00,186.78
1,21.12.2022,France,BZN FR,01:00 - 02:00,178.85
2,21.12.2022,France,BZN FR,02:00 - 03:00,179.25
3,21.12.2022,France,BZN FR,03:00 - 04:00,167.93
4,21.12.2022,France,BZN FR,04:00 - 05:00,168.96
5,21.12.2022,France,BZN FR,05:00 - 06:00,180.0
6,21.12.2022,France,BZN FR,06:00 - 07:00,218.89
7,21.12.2022,France,BZN FR,07:00 - 08:00,253.73
8,21.12.2022,France,BZN FR,08:00 - 09:00,273.0
9,21.12.2022,France,BZN FR,09:00 - 10:00,269.82
10,21.12.2022,France,BZN FR,10:00 - 11:00,251.71
11,21.12.2022,France,BZN FR,11:00 - 12:00,248.24
12,21.12.2022,France,BZN FR,12:00 - 13:00,239.07
13,21.12.2022,France,BZN FR,13:00 - 14:00,233.54
14,21.12.2022,France,BZN FR,14:00 - 15:00,241.71
15,21.12.2022,France,BZN FR,15:00 - 16:00,230.2
16,21.12.2022,France,BZN FR,16:00 - 17:00,227.44
17,21.12.2022,France,BZN FR,17:00 - 18:00,246.67
18,21.12.2022,France,BZN FR,18:00 - 19:00,235.9
19,21.12.2022,France,BZN FR,19:00 - 20:00,226.28
20,21.12.2022,France,BZN FR,20:00 - 21:00,215.86
21,21.12.2022,France,BZN FR,21:00 - 22:00,194.9
22,21.12.2022,France,BZN FR,22:00 - 23:00,188.24
23,21.12.2022,France,BZN FR,23:00 - 00:00,162.21
0,21.12.2022,Georgia,BZN GE,00:00 - 01:00,
1,21.12.2022,Georgia,BZN GE,01:00 - 02:00,
2,21.12.2022,Georgia,BZN GE,02:00 - 03:00,
3,21.12.2022,Georgia,BZN GE,03:00 - 04:00,
4,21.12.2022,Georgia,BZN GE,04:00 - 05:00,
5,21.12.2022,Georgia,BZN GE,05:00 - 06:00,
6,21.12.2022,Georgia,BZN GE,06:00 - 07:00,
7,21.12.2022,Georgia,BZN GE,07:00 - 08:00,
8,21.12.2022,Georgia,BZN GE,08:00 - 09:00,
9,21.12.2022,Georgia,BZN GE,09:00 - 10:00,
10,21.12.2022,Georgia,BZN GE,10:00 - 11:00,
11,21.12.2022,Georgia,BZN GE,11:00 - 12:00,
12,21.12.2022,Georgia,BZN GE,12:00 - 13:00,
13,21.12.2022,Georgia,BZN GE,13:00 - 14:00,
14,21.12.2022,Georgia,BZN GE,14:00 - 15:00,
15,21.12.2022,Georgia,BZN GE,15:00 - 16:00,
16,21.12.2022,Georgia,BZN GE,16:00 - 17:00,
17,21.12.2022,Georgia,BZN GE,17:00 - 18:00,
18,21.12.2022,Georgia,BZN GE,18:00 - 19:00,
19,21.12.2022,Georgia,BZN GE,19:00 - 20:00,
20,21.12.2022,Georgia,BZN GE,20:00 - 21:00,
21,21.12.2022,Georgia,BZN GE,21:00 - 22:00,
22,21.12.2022,Georgia,BZN GE,22:00 - 23:00,
23,21.12.2022,Georgia,BZN GE,23:00 - 00:00,
0,21.12.2022,Germany,BZN DE-LU,00:00 - 01:00,182.11
1,21.12.2022,Germany,BZN DE-LU,01:00 - 02:00,174.76
2,21.12.2022,Germany,BZN DE-LU,02:00 - 03:00,178.93
3,21.12.2022,Germany,BZN DE-LU,03:00 - 04:00,167.93
4,21.12.2022,Germany,BZN DE-LU,04:00 - 05:00,168.96
5,21.12.2022,Germany,BZN DE-LU,05:00 - 06:00,180.0
6,21.12.2022,Germany,BZN DE-LU,06:00 - 07:00,218.57
7,21.12.2022,Germany,BZN DE-LU,07:00 - 08:00,253.16
8,21.12.2022,Germany,BZN DE-LU,08:00 - 09:00,273.0
9,21.12.2022,Germany,BZN DE-LU,09:00 - 10:00,269.84
10,21.12.2022,Germany,BZN DE-LU,10:00 - 11:00,251.71
11,21.12.2022,Germany,BZN DE-LU,11:00 - 12:00,248.24
12,21.12.2022,Germany,BZN DE-LU,12:00 - 13:00,238.96
13,21.12.2022,Germany,BZN DE-LU,13:00 - 14:00,232.89
14,21.12.2022,Germany,BZN DE-LU,14:00 - 15:00,241.02
15,21.12.2022,Germany,BZN DE-LU,15:00 - 16:00,228.96
16,21.12.2022,Germany,BZN DE-LU,16:00 - 17:00,224.79
17,21.12.2022,Germany,BZN DE-LU,17:00 - 18:00,246.01
18,21.12.2022,Germany,BZN DE-LU,18:00 - 19:00,234.99
19,21.12.2022,Germany,BZN DE-LU,19:00 - 20:00,225.81
20,21.12.2022,Germany,BZN DE-LU,20:00 - 21:00,211.19
21,21.12.2022,Germany,BZN DE-LU,21:00 - 22:00,187.91
22,21.12.2022,Germany,BZN DE-LU,22:00 - 23:00,170.58
23,21.12.2022,Germany,BZN DE-LU,23:00 - 00:00,140.09
0,21.12.2022,Germany,BZN CZ-DE-SK,00:00 - 01:00,
1,21.12.2022,Germany,BZN CZ-DE-SK,01:00 - 02:00,
2,21.12.2022,Germany,BZN CZ-DE-SK,02:00 - 03:00,
3,21.12.2022,Germany,BZN CZ-DE-SK,03:00 - 04:00,
4,21.12.2022,Germany,BZN CZ-DE-SK,04:00 - 05:00,
5,21.12.2022,Germany,BZN CZ-DE-SK,05:00 - 06:00,
6,21.12.2022,Germany,BZN CZ-DE-SK,06:00 - 07:00,
7,21.12.2022,Germany,BZN CZ-DE-SK,07:00 - 08:00,
8,21.12.2022,Germany,BZN CZ-DE-SK,08:00 - 09:00,
9,21.12.2022,Germany,BZN CZ-DE-SK,09:00 - 10:00,
10,21.12.2022,Germany,BZN CZ-DE-SK,10:00 - 11:00,
11,21.12.2022,Germany,BZN CZ-DE-SK,11:00 - 12:00,
12,21.12.2022,Germany,BZN CZ-DE-SK,12:00 - 13:00,
13,21.12.2022,Germany,BZN CZ-DE-SK,13:00 - 14:00,
14,21.12.2022,Germany,BZN CZ-DE-SK,14:00 - 15:00,
15,21.12.2022,Germany,BZN CZ-DE-SK,15:00 - 16:00,
16,21.12.2022,Germany,BZN CZ-DE-SK,16:00 - 17:00,
17,21.12.2022,Germany,BZN CZ-DE-SK,17:00 - 18:00,
18,21.12.2022,Germany,BZN CZ-DE-SK,18:00 - 19:00,
19,21.12.2022,Germany,BZN CZ-DE-SK,19:00 - 20:00,
20,21.12.2022,Germany,BZN CZ-DE-SK,20:00 - 21:00,
21,21.12.2022,Germany,BZN CZ-DE-SK,21:00 - 22:00,
22,21.12.2022,Germany,BZN CZ-DE-SK,22:00 - 23:00,
23,21.12.2022,Germany,BZN CZ-DE-SK,23:00 - 00:00,
0,21.12.2022,Germany,BZN DE-AT-LU,00:00 - 01:00,
1,21.12.2022,Germany,BZN DE-AT-LU,01:00 - 02:00,
2,21.12.2022,Germany,BZN DE-AT-LU,02:00 - 03:00,
3,21.12.2022,Germany,BZN DE-AT-LU,03:00 - 04:00,
4,21.12.2022,Germany,BZN DE-AT-LU,04:00 - 05:00,
5,21.12.2022,Germany,BZN DE-AT-LU,05:00 - 06:00,
6,21.12.2022,Germany,BZN DE-AT-LU,06:00 - 07:00,
7,21.12.2022,Germany,BZN DE-AT-LU,07:00 - 08:00,
8,21.12.2022,Germany,BZN DE-AT-LU,08:00 - 09:00,
9,21.12.2022,Germany,BZN DE-AT-LU,09:00 - 10:00,
10,21.12.2022,Germany,BZN DE-AT-LU,10:00 - 11:00,
11,21.12.2022,Germany,BZN DE-AT-LU,11:00 - 12:00,
12,21.12.2022,Germany,BZN DE-AT-LU,12:00 - 13:00,
13,21.12.2022,Germany,BZN DE-AT-LU,13:00 - 14:00,
14,21.12.2022,Germany,BZN DE-AT-LU,14:00 - 15:00,
15,21.12.2022,Germany,BZN DE-AT-LU,15:00 - 16:00,
16,21.12.2022,Germany,BZN DE-AT-LU,16:00 - 17:00,
17,21.12.2022,Germany,BZN DE-AT-LU,17:00 - 18:00,
18,21.12.2022,Germany,BZN DE-AT-LU,18:00 - 19:00,
19,21.12.2022,Germany,BZN DE-AT-LU,19:00 - 20:00,
20,21.12.2022,Germany,BZN DE-AT-LU,20:00 - 21:00,
21,21.12.2022,Germany,BZN DE-AT-LU,21:00 - 22:00,
22,21.12.2022,Germany,BZN DE-AT-LU,22:00 - 23:00,
23,21.12.2022,Germany,BZN DE-AT-LU,23:00 - 00:00,
0,21.12.2022,Greece,BZN GR,00:00 - 01:00,176.56
1,21.12.2022,Greece,BZN GR,01:00 - 02:00,171.0
2,21.12.2022,Greece,BZN GR,02:00 - 03:00,161.59
3,21.12.2022,Greece,BZN GR,03:00 - 04:00,167.93
4,21.12.2022,Greece,BZN GR,04:00 - 05:00,176.0
5,21.12.2022,Greece,BZN GR,05:00 - 06:00,215.17
6,21.12.2022,Greece,BZN GR,06:00 - 07:00,243.89
7,21.12.2022,Greece,BZN GR,07:00 - 08:00,269.14
8,21.12.2022,Greece,BZN GR,08:00 - 09:00,273.0
9,21.12.2022,Greece,BZN GR,09:00 - 10:00,264.14
10,21.12.2022,Greece,BZN GR,10:00 - 11:00,250.0
11,21.12.2022,Greece,BZN GR,11:00 - 12:00,241.24
12,21.12.2022,Greece,BZN GR,12:00 - 13:00,243.13
13,21.12.2022,Greece,BZN GR,13:00 - 14:00,243.13
14,21.12.2022,Greece,BZN GR,14:00 - 15:00,259.64
15,21.12.2022,Greece,BZN GR,15:00 - 16:00,280.71
16,21.12.2022,Greece,BZN GR,16:00 - 17:00,315.14
17,21.12.2022,Greece,BZN GR,17:00 - 18:00,351.0
18,21.12.2022,Greece,BZN GR,18:00 - 19:00,351.0
19,21.12.2022,Greece,BZN GR,19:00 - 20:00,373.33
20,21.12.2022,Greece,BZN GR,20:00 - 21:00,358.33
21,21.12.2022,Greece,BZN GR,21:00 - 22:00,288.29
22,21.12.2022,Greece,BZN GR,22:00 - 23:00,312.09
23,21.12.2022,Greece,BZN GR,23:00 - 00:00,285.28
0,21.12.2022,Hungary,BZN HU,00:00 - 01:00,178.83
1,21.12.2022,Hungary,BZN HU,01:00 - 02:00,175.74
2,21.12.2022,Hungary,BZN HU,02:00 - 03:00,181.16
3,21.12.2022,Hungary,BZN HU,03:00 - 04:00,167.93
4,21.12.2022,Hungary,BZN HU,04:00 - 05:00,168.96
5,21.12.2022,Hungary,BZN HU,05:00 - 06:00,180.0
6,21.12.2022,Hungary,BZN HU,06:00 - 07:00,236.09
7,21.12.2022,Hungary,BZN HU,07:00 - 08:00,269.14
8,21.12.2022,Hungary,BZN HU,08:00 - 09:00,273.0
9,21.12.2022,Hungary,BZN HU,09:00 - 10:00,270.03
10,21.12.2022,Hungary,BZN HU,10:00 - 11:00,252.2
11,21.12.2022,Hungary,BZN HU,11:00 - 12:00,258.81
12,21.12.2022,Hungary,BZN HU,12:00 - 13:00,255.39
13,21.12.2022,Hungary,BZN HU,13:00 - 14:00,253.42
14,21.12.2022,Hungary,BZN HU,14:00 - 15:00,260.12
15,21.12.2022,Hungary,BZN HU,15:00 - 16:00,280.71
16,21.12.2022,Hungary,BZN HU,16:00 - 17:00,315.09
17,21.12.2022,Hungary,BZN HU,17:00 - 18:00,264.95
18,21.12.2022,Hungary,BZN HU,18:00 - 19:00,252.91
19,21.12.2022,Hungary,BZN HU,19:00 - 20:00,237.81
20,21.12.2022,Hungary,BZN HU,20:00 - 21:00,215.03
21,21.12.2022,Hungary,BZN HU,21:00 - 22:00,189.61
22,21.12.2022,Hungary,BZN HU,22:00 - 23:00,176.19
23,21.12.2022,Hungary,BZN HU,23:00 - 00:00,147.52
0,21.12.2022,Ireland,BZN IE(SEM),00:00 - 01:00,135.0
1,21.12.2022,Ireland,BZN IE(SEM),01:00 - 02:00,125.0
2,21.12.2022,Ireland,BZN IE(SEM),02:00 - 03:00,95.0
3,21.12.2022,Ireland,BZN IE(SEM),03:00 - 04:00,72.0
4,21.12.2022,Ireland,BZN IE(SEM),04:00 - 05:00,70.0
5,21.12.2022,Ireland,BZN IE(SEM),05:00 - 06:00,87.71
6,21.12.2022,Ireland,BZN IE(SEM),06:00 - 07:00,116.06
7,21.12.2022,Ireland,BZN IE(SEM),07:00 - 08:00,165.0
8,21.12.2022,Ireland,BZN IE(SEM),08:00 - 09:00,192.96
9,21.12.2022,Ireland,BZN IE(SEM),09:00 - 10:00,196.91
10,21.12.2022,Ireland,BZN IE(SEM),10:00 - 11:00,200.0
11,21.12.2022,Ireland,BZN IE(SEM),11:00 - 12:00,205.0
12,21.12.2022,Ireland,BZN IE(SEM),12:00 - 13:00,199.12
13,21.12.2022,Ireland,BZN IE(SEM),13:00 - 14:00,197.47
14,21.12.2022,Ireland,BZN IE(SEM),14:00 - 15:00,203.29
15,21.12.2022,Ireland,BZN IE(SEM),15:00 - 16:00,206.34
16,21.12.2022,Ireland,BZN IE(SEM),16:00 - 17:00,230.99
17,21.12.2022,Ireland,BZN IE(SEM),17:00 - 18:00,260.0
18,21.12.2022,Ireland,BZN IE(SEM),18:00 - 19:00,280.0
19,21.12.2022,Ireland,BZN IE(SEM),19:00 - 20:00,270.53
20,21.12.2022,Ireland,BZN IE(SEM),20:00 - 21:00,279.0
21,21.12.2022,Ireland,BZN IE(SEM),21:00 - 22:00,240.3
22,21.12.2022,Ireland,BZN IE(SEM),22:00 - 23:00,228.23
23,21.12.2022,Ireland,BZN IE(SEM),23:00 - 00:00,199.36
0,21.12.2022,Italy,BZN IT-Brindisi,00:00 - 01:00,
1,21.12.2022,Italy,BZN IT-Brindisi,01:00 - 02:00,
2,21.12.2022,Italy,BZN IT-Brindisi,02:00 - 03:00,
3,21.12.2022,Italy,BZN IT-Brindisi,03:00 - 04:00,
4,21.12.2022,Italy,BZN IT-Brindisi,04:00 - 05:00,
5,21.12.2022,Italy,BZN IT-Brindisi,05:00 - 06:00,
6,21.12.2022,Italy,BZN IT-Brindisi,06:00 - 07:00,
7,21.12.2022,Italy,BZN IT-Brindisi,07:00 - 08:00,
8,21.12.2022,Italy,BZN IT-Brindisi,08:00 - 09:00,
9,21.12.2022,Italy,BZN IT-Brindisi,09:00 - 10:00,
10,21.12.2022,Italy,BZN IT-Brindisi,10:00 - 11:00,
11,21.12.2022,Italy,BZN IT-Brindisi,11:00 - 12:00,
12,21.12.2022,Italy,BZN IT-Brindisi,12:00 - 13:00,
13,21.12.2022,Italy,BZN IT-Brindisi,13:00 - 14:00,
