date,country,area,mtu,price(eur/mwh)
2022-12-15,Spain,BZN ES,15:00 - 16:00,
2022-12-15,Spain,BZN ES,16:00 - 17:00,
2022-12-15,Spain,BZN ES,17:00 - 18:00,
2022-12-15,Spain,BZN ES,18:00 - 19:00,
2022-12-15,Spain,BZN ES,19:00 - 20:00,
2022-12-15,Spain,BZN ES,20:00 - 21:00,
2022-12-15,Spain,BZN ES,21:00 - 22:00,
2022-12-15,Spain,BZN ES,22:00 - 23:00,
2022-12-15,Spain,BZN ES,23:00 - 00:00,
2022-12-15,Sweden,BZN SE1,00:00 - 01:00,
2022-12-15,Sweden,BZN SE1,01:00 - 02:00,
2022-12-15,Sweden,BZN SE1,02:00 - 03:00,
2022-12-15,Sweden,BZN SE1,03:00 - 04:00,
2022-12-15,Sweden,BZN SE1,04:00 - 05:00,
2022-12-15,Sweden,BZN SE1,05:00 - 06:00,
2022-12-15,Sweden,BZN SE1,06:00 - 07:00,
2022-12-15,Sweden,BZN SE1,07:00 - 08:00,
2022-12-15,Sweden,BZN SE1,08:00 - 09:00,
2022-12-15,Sweden,BZN SE1,09:00 - 10:00,
2022-12-15,Sweden,BZN SE1,10:00 - 11:00,
2022-12-15,Sweden,BZN SE1,11:00 - 12:00,
2022-12-15,Sweden,BZN SE1,12:00 - 13:00,
2022-12-15,Sweden,BZN SE1,13:00 - 14:00,
2022-12-15,Sweden,BZN SE1,14:00 - 15:00,
2022-12-15,Sweden,BZN SE1,15:00 - 16:00,
2022-12-15,Sweden,BZN SE1,16:00 - 17:00,
2022-12-15,Sweden,BZN SE1,17:00 - 18:00,
2022-12-15,Sweden,BZN SE1,18:00 - 19:00,
2022-12-15,Sweden,BZN SE1,19:00 - 20:00,
2022-12-15,Sweden,BZN SE1,20:00 - 21:00,
2022-12-15,Sweden,BZN SE1,21:00 - 22:00,
2022-12-15,Sweden,BZN SE1,22:00 - 23:00,
2022-12-15,Sweden,BZN SE1,23:00 - 00:00,
2022-12-15,Sweden,BZN SE2,00:00 - 01:00,
2022-12-15,Sweden,BZN SE2,01:00 - 02:00,
2022-12-15,Sweden,BZN SE2,02:00 - 03:00,
2022-12-15,Sweden,BZN SE2,03:00 - 04:00,
2022-12-15,Sweden,BZN SE2,04:00 - 05:00,
2022-12-15,Sweden,BZN SE2,05:00 - 06:00,
2022-12-15,Sweden,BZN SE2,06:00 - 07:00,
2022-12-15,Sweden,BZN SE2,07:00 - 08:00,
2022-12-15,Sweden,BZN SE2,08:00 - 09:00,
2022-12-15,Sweden,BZN SE2,09:00 - 10:00,
2022-12-15,Sweden,BZN SE2,10:00 - 11:00,
2022-12-15,Sweden,BZN SE2,11:00 - 12:00,
2022-12-15,Sweden,BZN SE2,12:00 - 13:00,
2022-12-15,Sweden,BZN SE2,13:00 - 14:00,
2022-12-15,Sweden,BZN SE2,14:00 - 15:00,
2022-12-15,Sweden,BZN SE2,15:00 - 16:00,
2022-12-15,Sweden,BZN SE2,16:00 - 17:00,
2022-12-15,Sweden,BZN SE2,17:00 - 18:00,
2022-12-15,Sweden,BZN SE2,18:00 - 19:00,
2022-12-15,Sweden,BZN SE2,19:00 - 20:00,
2022-12-15,Sweden,BZN SE2,20:00 - 21:00,
2022-12-15,Sweden,BZN SE2,21:00 - 22:00,
2022-12-15,Sweden,BZN SE2,22:00 - 23:00,
2022-12-15,Sweden,BZN SE2,23:00 - 00:00,
2022-12-15,Sweden,BZN SE3,00:00 - 01:00,
2022-12-15,Sweden,BZN SE3,01:00 - 02:00,
2022-12-15,Sweden,BZN SE3,02:00 - 03:00,
2022-12-15,Sweden,BZN SE3,03:00 - 04:00,
2022-12-15,Sweden,BZN SE3,04:00 - 05:00,
2022-12-15,Sweden,BZN SE3,05:00 - 06:00,
2022-12-15,Sweden,BZN SE3,06:00 - 07:00,
2022-12-15,Sweden,BZN SE3,07:00 - 08:00,
2022-12-15,Sweden,BZN SE3,08:00 - 09:00,
2022-12-15,Sweden,BZN SE3,09:00 - 10:00,
2022-12-15,Sweden,BZN SE3,10:00 - 11:00,
2022-12-15,Sweden,BZN SE3,11:00 - 12:00,
2022-12-15,Sweden,BZN SE3,12:00 - 13:00,
2022-12-15,Sweden,BZN SE3,13:00 - 14:00,
2022-12-15,Sweden,BZN SE3,14:00 - 15:00,
2022-12-15,Sweden,BZN SE3,15:00 - 16:00,
2022-12-15,Sweden,BZN SE3,16:00 - 17:00,
2022-12-15,Sweden,BZN SE3,17:00 - 18:00,
2022-12-15,Sweden,BZN SE3,18:00 - 19:00,
2022-12-15,Sweden,BZN SE3,19:00 - 20:00,
2022-12-15,Sweden,BZN SE3,20:00 - 21:00,
2022-12-15,Sweden,BZN SE3,21:00 - 22:00,
2022-12-15,Sweden,BZN SE3,22:00 - 23:00,
2022-12-15,Sweden,BZN SE3,23:00 - 00:00,
2022-12-15,Sweden,BZN SE4,00:00 - 01:00,
2022-12-15,Sweden,BZN SE4,01:00 - 02:00,
2022-12-15,Sweden,BZN SE4,02:00 - 03:00,
2022-12-15,Sweden,BZN SE4,03:00 - 04:00,
2022-12-15,Sweden,BZN SE4,04:00 - 05:00,
2022-12-15,Sweden,BZN SE4,05:00 - 06:00,
2022-12-15,Sweden,BZN SE4,06:00 - 07:00,
2022-12-15,Sweden,BZN SE4,07:00 - 08:00,
2022-12-15,Sweden,BZN SE4,08:00 - 09:00,
2022-12-15,Sweden,BZN SE4,09:00 - 10:00,
2022-12-15,Sweden,BZN SE4,10:00 - 11:00,
2022-12-15,Sweden,BZN SE4,11:00 - 12:00,
2022-12-15,Sweden,BZN SE4,12:00 - 13:00,
2022-12-15,Sweden,BZN SE4,13:00 - 14:00,
2022-12-15,Sweden,BZN SE4,14:00 - 15:00,
2022-12-15,Sweden,BZN SE4,15:00 - 16:00,
2022-12-15,Sweden,BZN SE4,16:00 - 17:00,
2022-12-15,Sweden,BZN SE4,17:00 - 18:00,
2022-12-15,Sweden,BZN SE4,18:00 - 19:00,
2022-12-15,Sweden,BZN SE4,19:00 - 20:00,
2022-12-15,Sweden,BZN SE4,20:00 - 21:00,
2022-12-15,Sweden,BZN SE4,21:00 - 22:00,
2022-12-15,Sweden,BZN SE4,22:00 - 23:00,
2022-12-15,Sweden,BZN SE4,23:00 - 00:00,
2022-12-15,Switzerland,BZN CH,00:00 - 01:00,
2022-12-15,Switzerland,BZN CH,01:00 - 02:00,
2022-12-15,Switzerland,BZN CH,02:00 - 03:00,
2022-12-15,Switzerland,BZN CH,03:00 - 04:00,
2022-12-15,Switzerland,BZN CH,04:00 - 05:00,
2022-12-15,Switzerland,BZN CH,05:00 - 06:00,
2022-12-15,Switzerland,BZN CH,06:00 - 07:00,
2022-12-15,Switzerland,BZN CH,07:00 - 08:00,
2022-12-15,Switzerland,BZN CH,08:00 - 09:00,
2022-12-15,Switzerland,BZN CH,09:00 - 10:00,
2022-12-15,Switzerland,BZN CH,10:00 - 11:00,
2022-12-15,Switzerland,BZN CH,11:00 - 12:00,
2022-12-15,Switzerland,BZN CH,12:00 - 13:00,
2022-12-15,Switzerland,BZN CH,13:00 - 14:00,
2022-12-15,Switzerland,BZN CH,14:00 - 15:00,
2022-12-15,Switzerland,BZN CH,15:00 - 16:00,
2022-12-15,Switzerland,BZN CH,16:00 - 17:00,
2022-12-15,Switzerland,BZN CH,17:00 - 18:00,
2022-12-15,Switzerland,BZN CH,18:00 - 19:00,
2022-12-15,Switzerland,BZN CH,19:00 - 20:00,
2022-12-15,Switzerland,BZN CH,20:00 - 21:00,
2022-12-15,Switzerland,BZN CH,21:00 - 22:00,
2022-12-15,Switzerland,BZN CH,22:00 - 23:00,
2022-12-15,Switzerland,BZN CH,23:00 - 00:00,
2022-12-15,Turkey,BZN TR,00:00 - 01:00,
2022-12-15,Turkey,BZN TR,01:00 - 02:00,
2022-12-15,Turkey,BZN TR,02:00 - 03:00,
2022-12-15,Turkey,BZN TR,03:00 - 04:00,
2022-12-15,Turkey,BZN TR,04:00 - 05:00,
2022-12-15,Turkey,BZN TR,05:00 - 06:00,
2022-12-15,Turkey,BZN TR,06:00 - 07:00,
2022-12-15,Turkey,BZN TR,07:00 - 08:00,
2022-12-15,Turkey,BZN TR,08:00 - 09:00,
2022-12-15,Turkey,BZN TR,09:00 - 10:00,
2022-12-15,Turkey,BZN TR,10:00 - 11:00,
2022-12-15,Turkey,BZN TR,11:00 - 12:00,
2022-12-15,Turkey,BZN TR,12:00 - 13:00,
2022-12-15,Turkey,BZN TR,13:00 - 14:00,
2022-12-15,Turkey,BZN TR,14:00 - 15:00,
2022-12-15,Turkey,BZN TR,15:00 - 16:00,
2022-12-15,Turkey,BZN TR,16:00 - 17:00,
2022-12-15,Turkey,BZN TR,17:00 - 18:00,
2022-12-15,Turkey,BZN TR,18:00 - 19:00,
2022-12-15,Turkey,BZN TR,19:00 - 20:00,
2022-12-15,Turkey,BZN TR,20:00 - 21:00,
2022-12-15,Turkey,BZN TR,21:00 - 22:00,
2022-12-15,Turkey,BZN TR,22:00 - 23:00,
2022-12-15,Turkey,BZN TR,23:00 - 00:00,
2022-12-15,Ukraine,BZN UA,00:00 - 01:00,
2022-12-15,Ukraine,BZN UA,01:00 - 02:00,
2022-12-15,Ukraine,BZN UA,02:00 - 03:00,
2022-12-15,Ukraine,BZN UA,03:00 - 04:00,
2022-12-15,Ukraine,BZN UA,04:00 - 05:00,
2022-12-15,Ukraine,BZN UA,05:00 - 06:00,
2022-12-15,Ukraine,BZN UA,06:00 - 07:00,
2022-12-15,Ukraine,BZN UA,07:00 - 08:00,
2022-12-15,Ukraine,BZN UA,08:00 - 09:00,
2022-12-15,Ukraine,BZN UA,09:00 - 10:00,
2022-12-15,Ukraine,BZN UA,10:00 - 11:00,
2022-12-15,Ukraine,BZN UA,11:00 - 12:00,
2022-12-15,Ukraine,BZN UA,12:00 - 13:00,
2022-12-15,Ukraine,BZN UA,13:00 - 14:00,
2022-12-15,Ukraine,BZN UA,14:00 - 15:00,
2022-12-15,Ukraine,BZN UA,15:00 - 16:00,
2022-12-15,Ukraine,BZN UA,16:00 - 17:00,
2022-12-15,Ukraine,BZN UA,17:00 - 18:00,
2022-12-15,Ukraine,BZN UA,18:00 - 19:00,
2022-12-15,Ukraine,BZN UA,19:00 - 20:00,
2022-12-15,Ukraine,BZN UA,20:00 - 21:00,
2022-12-15,Ukraine,BZN UA,21:00 - 22:00,
2022-12-15,Ukraine,BZN UA,22:00 - 23:00,
2022-12-15,Ukraine,BZN UA,23:00 - 00:00,
2022-12-15,Ukraine,BZN UA-BEI,00:00 - 01:00,
2022-12-15,Ukraine,BZN UA-BEI,01:00 - 02:00,
2022-12-15,Ukraine,BZN UA-BEI,02:00 - 03:00,
2022-12-15,Ukraine,BZN UA-BEI,03:00 - 04:00,
2022-12-15,Ukraine,BZN UA-BEI,04:00 - 05:00,
2022-12-15,Ukraine,BZN UA-BEI,05:00 - 06:00,
2022-12-15,Ukraine,BZN UA-BEI,06:00 - 07:00,
2022-12-15,Ukraine,BZN UA-BEI,07:00 - 08:00,
2022-12-15,Ukraine,BZN UA-BEI,08:00 - 09:00,
2022-12-15,Ukraine,BZN UA-BEI,09:00 - 10:00,
2022-12-15,Ukraine,BZN UA-BEI,10:00 - 11:00,
2022-12-15,Ukraine,BZN UA-BEI,11:00 - 12:00,
2022-12-15,Ukraine,BZN UA-BEI,12:00 - 13:00,
2022-12-15,Ukraine,BZN UA-BEI,13:00 - 14:00,
2022-12-15,Ukraine,BZN UA-BEI,14:00 - 15:00,
2022-12-15,Ukraine,BZN UA-BEI,15:00 - 16:00,
2022-12-15,Ukraine,BZN UA-BEI,16:00 - 17:00,
2022-12-15,Ukraine,BZN UA-BEI,17:00 - 18:00,
2022-12-15,Ukraine,BZN UA-BEI,18:00 - 19:00,
2022-12-15,Ukraine,BZN UA-BEI,19:00 - 20:00,
2022-12-15,Ukraine,BZN UA-BEI,20:00 - 21:00,
2022-12-15,Ukraine,BZN UA-BEI,21:00 - 22:00,
2022-12-15,Ukraine,BZN UA-BEI,22:00 - 23:00,
2022-12-15,Ukraine,BZN UA-BEI,23:00 - 00:00,
2022-12-15,Ukraine,BZN UA-DobTPP,00:00 - 01:00,
2022-12-15,Ukraine,BZN UA-DobTPP,01:00 - 02:00,
2022-12-15,Ukraine,BZN UA-DobTPP,02:00 - 03:00,
2022-12-15,Ukraine,BZN UA-DobTPP,03:00 - 04:00,
2022-12-15,Ukraine,BZN UA-DobTPP,04:00 - 05:00,
2022-12-15,Ukraine,BZN UA-DobTPP,05:00 - 06:00,
2022-12-15,Ukraine,BZN UA-DobTPP,06:00 - 07:00,
2022-12-15,Ukraine,BZN UA-DobTPP,07:00 - 08:00,
2022-12-15,Ukraine,BZN UA-DobTPP,08:00 - 09:00,
2022-12-15,Ukraine,BZN UA-DobTPP,09:00 - 10:00,
2022-12-15,Ukraine,BZN UA-DobTPP,10:00 - 11:00,
2022-12-15,Ukraine,BZN UA-DobTPP,11:00 - 12:00,
2022-12-15,Ukraine,BZN UA-DobTPP,12:00 - 13:00,
2022-12-15,Ukraine,BZN UA-DobTPP,13:00 - 14:00,
2022-12-15,Ukraine,BZN UA-DobTPP,14:00 - 15:00,
2022-12-15,Ukraine,BZN UA-DobTPP,15:00 - 16:00,
2022-12-15,Ukraine,BZN UA-DobTPP,16:00 - 17:00,
2022-12-15,Ukraine,BZN UA-DobTPP,17:00 - 18:00,
2022-12-15,Ukraine,BZN UA-DobTPP,18:00 - 19:00,
2022-12-15,Ukraine,BZN UA-DobTPP,19:00 - 20:00,
2022-12-15,Ukraine,BZN UA-DobTPP,20:00 - 21:00,
2022-12-15,Ukraine,BZN UA-DobTPP,21:00 - 22:00,
2022-12-15,Ukraine,BZN UA-DobTPP,22:00 - 23:00,
2022-12-15,Ukraine,BZN UA-DobTPP,23:00 - 00:00,
2022-12-15,Ukraine,BZN UA-IPS,00:00 - 01:00,
2022-12-15,Ukraine,BZN UA-IPS,01:00 - 02:00,
2022-12-15,Ukraine,BZN UA-IPS,02:00 - 03:00,
2022-12-15,Ukraine,BZN UA-IPS,03:00 - 04:00,
2022-12-15,Ukraine,BZN UA-IPS,04:00 - 05:00,
2022-12-15,Ukraine,BZN UA-IPS,05:00 - 06:00,
2022-12-15,Ukraine,BZN UA-IPS,06:00 - 07:00,
2022-12-15,Ukraine,BZN UA-IPS,07:00 - 08:00,
2022-12-15,Ukraine,BZN UA-IPS,08:00 - 09:00,
2022-12-15,Ukraine,BZN UA-IPS,09:00 - 10:00,
2022-12-15,Ukraine,BZN UA-IPS,10:00 - 11:00,
2022-12-15,Ukraine,BZN UA-IPS,11:00 - 12:00,
2022-12-15,Ukraine,BZN UA-IPS,12:00 - 13:00,
2022-12-15,Ukraine,BZN UA-IPS,13:00 - 14:00,
2022-12-15,Ukraine,BZN UA-IPS,14:00 - 15:00,
2022-12-15,Ukraine,BZN UA-IPS,15:00 - 16:00,
2022-12-15,Ukraine,BZN UA-IPS,16:00 - 17:00,
2022-12-15,Ukraine,BZN UA-IPS,17:00 - 18:00,
2022-12-15,Ukraine,BZN UA-IPS,18:00 - 19:00,
2022-12-15,Ukraine,BZN UA-IPS,19:00 - 20:00,
2022-12-15,Ukraine,BZN UA-IPS,20:00 - 21:00,
2022-12-15,Ukraine,BZN UA-IPS,21:00 - 22:00,
2022-12-15,Ukraine,BZN UA-IPS,22:00 - 23:00,
2022-12-15,Ukraine,BZN UA-IPS,23:00 - 00:00,
2022-12-15,United Kingdom,BZN GB,00:00 - 01:00,
2022-12-15,United Kingdom,BZN GB,01:00 - 02:00,
2022-12-15,United Kingdom,BZN GB,02:00 - 03:00,
2022-12-15,United Kingdom,BZN GB,03:00 - 04:00,
2022-12-15,United Kingdom,BZN GB,04:00 - 05:00,
2022-12-15,United Kingdom,BZN GB,05:00 - 06:00,
2022-12-15,United Kingdom,BZN GB,06:00 - 07:00,
2022-12-15,United Kingdom,BZN GB,07:00 - 08:00,
2022-12-15,United Kingdom,BZN GB,08:00 - 09:00,
2022-12-15,United Kingdom,BZN GB,09:00 - 10:00,
2022-12-15,United Kingdom,BZN GB,10:00 - 11:00,
2022-12-15,United Kingdom,BZN GB,11:00 - 12:00,
2022-12-15,United Kingdom,BZN GB,12:00 - 13:00,
2022-12-15,United Kingdom,BZN GB,13:00 - 14:00,
2022-12-15,United Kingdom,BZN GB,14:00 - 15:00,
2022-12-15,United Kingdom,BZN GB,15:00 - 16:00,
2022-12-15,United Kingdom,BZN GB,16:00 - 17:00,
2022-12-15,United Kingdom,BZN GB,17:00 - 18:00,
2022-12-15,United Kingdom,BZN GB,18:00 - 19:00,
2022-12-15,United Kingdom,BZN GB,19:00 - 20:00,
2022-12-15,United Kingdom,BZN GB,20:00 - 21:00,
2022-12-15,United Kingdom,BZN GB,21:00 - 22:00,
2022-12-15,United Kingdom,BZN GB,22:00 - 23:00,
2022-12-15,United Kingdom,BZN GB,23:00 - 00:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),00:00 - 01:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),01:00 - 02:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),02:00 - 03:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),03:00 - 04:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),04:00 - 05:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),05:00 - 06:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),06:00 - 07:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),07:00 - 08:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),08:00 - 09:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),09:00 - 10:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),10:00 - 11:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),11:00 - 12:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),12:00 - 13:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),13:00 - 14:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),14:00 - 15:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),15:00 - 16:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),16:00 - 17:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),17:00 - 18:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),18:00 - 19:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),19:00 - 20:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),20:00 - 21:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),21:00 - 22:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),22:00 - 23:00,
2022-12-15,United Kingdom,BZN GB(ElecLink),23:00 - 00:00,
2022-12-15,United Kingdom,BZN GB(IFA),00:00 - 01:00,
2022-12-15,United Kingdom,BZN GB(IFA),01:00 - 02:00,
2022-12-15,United Kingdom,BZN GB(IFA),02:00 - 03:00,
2022-12-15,United Kingdom,BZN GB(IFA),03:00 - 04:00,
2022-12-15,United Kingdom,BZN GB(IFA),04:00 - 05:00,
2022-12-15,United Kingdom,BZN GB(IFA),05:00 - 06:00,
2022-12-15,United Kingdom,BZN GB(IFA),06:00 - 07:00,
2022-12-15,United Kingdom,BZN GB(IFA),07:00 - 08:00,
2022-12-15,United Kingdom,BZN GB(IFA),08:00 - 09:00,
2022-12-15,United Kingdom,BZN GB(IFA),09:00 - 10:00,
2022-12-15,United Kingdom,BZN GB(IFA),10:00 - 11:00,
2022-12-15,United Kingdom,BZN GB(IFA),11:00 - 12:00,
2022-12-15,United Kingdom,BZN GB(IFA),12:00 - 13:00,
2022-12-15,United Kingdom,BZN GB(IFA),13:00 - 14:00,
2022-12-15,United Kingdom,BZN GB(IFA),14:00 - 15:00,
2022-12-15,United Kingdom,BZN GB(IFA),15:00 - 16:00,
2022-12-15,United Kingdom,BZN GB(IFA),16:00 - 17:00,
2022-12-15,United Kingdom,BZN GB(IFA),17:00 - 18:00,
2022-12-15,United Kingdom,BZN GB(IFA),18:00 - 19:00,
2022-12-15,United Kingdom,BZN GB(IFA),19:00 - 20:00,
2022-12-15,United Kingdom,BZN GB(IFA),20:00 - 21:00,
2022-12-15,United Kingdom,BZN GB(IFA),21:00 - 22:00,
2022-12-15,United Kingdom,BZN GB(IFA),22:00 - 23:00,
2022-12-15,United Kingdom,BZN GB(IFA),23:00 - 00:00,
2022-12-15,United Kingdom,BZN GB(IFA2),00:00 - 01:00,
2022-12-15,United Kingdom,BZN GB(IFA2),01:00 - 02:00,
2022-12-15,United Kingdom,BZN GB(IFA2),02:00 - 03:00,
2022-12-15,United Kingdom,BZN GB(IFA2),03:00 - 04:00,
2022-12-15,United Kingdom,BZN GB(IFA2),04:00 - 05:00,
2022-12-15,United Kingdom,BZN GB(IFA2),05:00 - 06:00,
2022-12-15,United Kingdom,BZN GB(IFA2),06:00 - 07:00,
2022-12-15,United Kingdom,BZN GB(IFA2),07:00 - 08:00,
2022-12-15,United Kingdom,BZN GB(IFA2),08:00 - 09:00,
2022-12-15,United Kingdom,BZN GB(IFA2),09:00 - 10:00,
2022-12-15,United Kingdom,BZN GB(IFA2),10:00 - 11:00,
2022-12-15,United Kingdom,BZN GB(IFA2),11:00 - 12:00,
2022-12-15,United Kingdom,BZN GB(IFA2),12:00 - 13:00,
2022-12-15,United Kingdom,BZN GB(IFA2),13:00 - 14:00,
2022-12-15,United Kingdom,BZN GB(IFA2),14:00 - 15:00,
2022-12-15,United Kingdom,BZN GB(IFA2),15:00 - 16:00,
2022-12-15,United Kingdom,BZN GB(IFA2),16:00 - 17:00,
2022-12-15,United Kingdom,BZN GB(IFA2),17:00 - 18:00,
2022-12-15,United Kingdom,BZN GB(IFA2),18:00 - 19:00,
2022-12-15,United Kingdom,BZN GB(IFA2),19:00 - 20:00,
2022-12-15,United Kingdom,BZN GB(IFA2),20:00 - 21:00,
2022-12-15,United Kingdom,BZN GB(IFA2),21:00 - 22:00,
2022-12-15,United Kingdom,BZN GB(IFA2),22:00 - 23:00,
2022-12-15,United Kingdom,BZN GB(IFA2),23:00 - 00:00,
2022-12-16,Albania,BZN AL,00:00 - 01:00,
2022-12-16,Albania,BZN AL,01:00 - 02:00,
2022-12-16,Albania,BZN AL,02:00 - 03:00,
2022-12-16,Albania,BZN AL,03:00 - 04:00,
2022-12-16,Albania,BZN AL,04:00 - 05:00,
2022-12-16,Albania,BZN AL,05:00 - 06:00,
2022-12-16,Albania,BZN AL,06:00 - 07:00,
2022-12-16,Albania,BZN AL,07:00 - 08:00,
2022-12-16,Albania,BZN AL,08:00 - 09:00,
2022-12-16,Albania,BZN AL,09:00 - 10:00,
2022-12-16,Albania,BZN AL,10:00 - 11:00,
2022-12-16,Albania,BZN AL,11:00 - 12:00,
2022-12-16,Albania,BZN AL,12:00 - 13:00,
2022-12-16,Albania,BZN AL,13:00 - 14:00,
2022-12-16,Albania,BZN AL,14:00 - 15:00,
2022-12-16,Albania,BZN AL,15:00 - 16:00,
2022-12-16,Albania,BZN AL,16:00 - 17:00,
2022-12-16,Albania,BZN AL,17:00 - 18:00,
2022-12-16,Albania,BZN AL,18:00 - 19:00,
2022-12-16,Albania,BZN AL,19:00 - 20:00,
2022-12-16,Albania,BZN AL,20:00 - 21:00,
2022-12-16,Albania,BZN AL,21:00 - 22:00,
2022-12-16,Albania,BZN AL,22:00 - 23:00,
2022-12-16,Albania,BZN AL,23:00 - 00:00,
2022-12-16,Austria,BZN AT,00:00 - 01:00,
2022-12-16,Austria,BZN AT,01:00 - 02:00,
2022-12-16,Austria,BZN AT,02:00 - 03:00,
2022-12-16,Austria,BZN AT,03:00 - 04:00,
2022-12-16,Austria,BZN AT,04:00 - 05:00,
2022-12-16,Austria,BZN AT,05:00 - 06:00,
2022-12-16,Austria,BZN AT,06:00 - 07:00,
2022-12-16,Austria,BZN AT,07:00 - 08:00,
2022-12-16,Austria,BZN AT,08:00 - 09:00,
2022-12-16,Austria,BZN AT,09:00 - 10:00,
2022-12-16,Austria,BZN AT,10:00 - 11:00,
2022-12-16,Austria,BZN AT,11:00 - 12:00,
2022-12-16,Austria,BZN AT,12:00 - 13:00,
2022-12-16,Austria,BZN AT,13:00 - 14:00,
2022-12-16,Austria,BZN AT,14:00 - 15:00,
2022-12-16,Austria,BZN AT,15:00 - 16:00,
2022-12-16,Austria,BZN AT,16:00 - 17:00,
2022-12-16,Austria,BZN AT,17:00 - 18:00,
2022-12-16,Austria,BZN AT,18:00 - 19:00,
2022-12-16,Austria,BZN AT,19:00 - 20:00,
2022-12-16,Austria,BZN AT,20:00 - 21:00,
2022-12-16,Austria,BZN AT,21:00 - 22:00,
2022-12-16,Austria,BZN AT,22:00 - 23:00,
2022-12-16,Austria,BZN AT,23:00 - 00:00,
2022-12-16,Austria,BZN DE-AT-LU,00:00 - 01:00,
2022-12-16,Austria,BZN DE-AT-LU,01:00 - 02:00,
2022-12-16,Austria,BZN DE-AT-LU,02:00 - 03:00,
2022-12-16,Austria,BZN DE-AT-LU,03:00 - 04:00,
2022-12-16,Austria,BZN DE-AT-LU,04:00 - 05:00,
2022-12-16,Austria,BZN DE-AT-LU,05:00 - 06:00,
2022-12-16,Austria,BZN DE-AT-LU,06:00 - 07:00,
2022-12-16,Austria,BZN DE-AT-LU,07:00 - 08:00,
2022-12-16,Austria,BZN DE-AT-LU,08:00 - 09:00,
2022-12-16,Austria,BZN DE-AT-LU,09:00 - 10:00,
2022-12-16,Austria,BZN DE-AT-LU,10:00 - 11:00,
2022-12-16,Austria,BZN DE-AT-LU,11:00 - 12:00,
2022-12-16,Austria,BZN DE-AT-LU,12:00 - 13:00,
2022-12-16,Austria,BZN DE-AT-LU,13:00 - 14:00,
2022-12-16,Austria,BZN DE-AT-LU,14:00 - 15:00,
2022-12-16,Austria,BZN DE-AT-LU,15:00 - 16:00,
2022-12-16,Austria,BZN DE-AT-LU,16:00 - 17:00,
2022-12-16,Austria,BZN DE-AT-LU,17:00 - 18:00,
2022-12-16,Austria,BZN DE-AT-LU,18:00 - 19:00,
2022-12-16,Austria,BZN DE-AT-LU,19:00 - 20:00,
2022-12-16,Austria,BZN DE-AT-LU,20:00 - 21:00,
2022-12-16,Austria,BZN DE-AT-LU,21:00 - 22:00,
2022-12-16,Austria,BZN DE-AT-LU,22:00 - 23:00,
2022-12-16,Austria,BZN DE-AT-LU,23:00 - 00:00,
2022-12-16,Belgium,BZN BE,00:00 - 01:00,
2022-12-16,Belgium,BZN BE,01:00 - 02:00,
2022-12-16,Belgium,BZN BE,02:00 - 03:00,
2022-12-16,Belgium,BZN BE,03:00 - 04:00,
2022-12-16,Belgium,BZN BE,04:00 - 05:00,
2022-12-16,Belgium,BZN BE,05:00 - 06:00,
2022-12-16,Belgium,BZN BE,06:00 - 07:00,
2022-12-16,Belgium,BZN BE,07:00 - 08:00,
2022-12-16,Belgium,BZN BE,08:00 - 09:00,
2022-12-16,Belgium,BZN BE,09:00 - 10:00,
2022-12-16,Belgium,BZN BE,10:00 - 11:00,
2022-12-16,Belgium,BZN BE,11:00 - 12:00,
2022-12-16,Belgium,BZN BE,12:00 - 13:00,
2022-12-16,Belgium,BZN BE,13:00 - 14:00,
2022-12-16,Belgium,BZN BE,14:00 - 15:00,
2022-12-16,Belgium,BZN BE,15:00 - 16:00,
2022-12-16,Belgium,BZN BE,16:00 - 17:00,
2022-12-16,Belgium,BZN BE,17:00 - 18:00,
2022-12-16,Belgium,BZN BE,18:00 - 19:00,
2022-12-16,Belgium,BZN BE,19:00 - 20:00,
2022-12-16,Belgium,BZN BE,20:00 - 21:00,
2022-12-16,Belgium,BZN BE,21:00 - 22:00,
2022-12-16,Belgium,BZN BE,22:00 - 23:00,
2022-12-16,Belgium,BZN BE,23:00 - 00:00,
